1668.00	-762.00	-1871.00
1189.00	-1270.00	-1624.00
601.00	-1582.00	-1165.00
102.00	-1667.00	-588.00
-193.00	-1570.00	-97.00
-311.00	-1395.00	286.00
-402.00	-1133.00	539.00
-549.00	-797.00	765.00
-604.00	-258.00	1035.00
-273.00	318.00	1339.00
517.00	601.00	1544.00
1432.00	323.00	1546.00
2091.00	-552.00	1194.00
1989.00	-1482.00	642.00
1246.00	-1975.00	311.00
603.00	-1852.00	561.00
1.00	-1552.00	778.00
